course_url,image_url,desc,duration,by,title,id
https://www.udemy.com/course/deep-learning-recurrent-neural-networks-in-python/,https://img-b.udemycdn.com/course/240x135/887814_cf2e_2.jpg,"GRU, LSTM, Time Series Forecasting, Stock Predictions, Natural Language Processing (NLP) using Artificial Intelligence",13 total hours,Lazy Programmer Inc.,Deep Learning: Recurrent Neural Networks in Python,c00454
https://www.udemy.com/course/webpack-from-beginner-to-advanced/,https://img-b.udemycdn.com/course/240x135/1776342_057a_3.jpg,"Learn Webpack 5 from the very basics to advanced! Use Webpack with JS, CSS, NPM, Module Federation and Micro Frontends.",5 total hours,Viktor Pyskunov,Webpack 5 in 2023: The Complete Guide For Beginners,c00455
https://www.udemy.com/course/complete-course-on-data-visualization-matplotlib-and-python/,https://img-b.udemycdn.com/course/240x135/1510692_7735_6.jpg,"Master Matplotlib Anatomy and Learn Seaborn to Visualize Data with Custom, Beautiful Charts, Suitable for All Purposes",3.5 total hours,Bekzod Ruzmetov,"Complete Course on Data Visualization, Matplotlib and Python",c00456
https://www.udemy.com/course/apache-groovy/,https://img-b.udemycdn.com/course/240x135/756634_ad7b_5.jpg,Learn how to program using Apache Groovy.,13.5 total hours,Dan Vega,The Complete Apache Groovy Developer Course,c00457
https://www.udemy.com/course/essentials-in-javascript-es6/,https://img-b.udemycdn.com/course/240x135/1087374_f0b8.jpg,"A creative and fun course on JavaScript ES6! Has Webpack, Babel, React, and all the new syntax you need to code in ES6!",2 total hours,David Joseph Katz,Essentials in JavaScript ES6 - A Fun and Clear Introduction,c00458
https://www.udemy.com/course/microservices-architecture-and-implementation-on-dotnet/,https://img-b.udemycdn.com/course/240x135/3134552_3cd0_4.jpg,"Building Microservices on .Net which used Asp.Net Web API, Docker, RabbitMQ,Ocelot API Gateway, MongoDB,Redis,SqlServer",24.5 total hours,Mehmet Ozkaya,Microservices Architecture and Implementation on .NET 5,c00459
https://www.udemy.com/course/design-patterns-in-java-concepts-hands-on-projects/,https://img-b.udemycdn.com/course/240x135/1568344_c15a_4.jpg,A master guide to gang of four design patterns & SOLID design principles using Java,17 total hours,Coffee Powered Crew,Java Design Patterns & SOLID Design Principles,c00460
https://www.udemy.com/course/docker-containers/,https://img-b.udemycdn.com/course/240x135/1486960_365e.jpg,"Updated for 2022-23: Create Docker containers & multi-container applications. Learn Compose, Networking, Swarm, & more!",9 total hours,David Joseph Katz,"Docker - Introducing Docker Essentials, Containers, and more",c00461
https://www.udemy.com/course/chatbot/,https://img-b.udemycdn.com/course/240x135/1460764_a6f8_2.jpg,Learn the Theory of Deep Natural Language Processing with the Seq2Seq model and enjoy several ChatGPT Prizes at the end!,2.5 total hours,"Hadelin de Ponteves, Kirill Eremenko, SuperDataScience Team, Ligency Team",Deep Learning and NLP: Seq2Seq Model Theory + ChatGPT Prizes,c00462
https://www.udemy.com/course/learn-html-for-beginners/,https://img-b.udemycdn.com/course/240x135/2337794_eff5_4.jpg,Lean how to create web pages using HTML,2.5 total hours,YouAccel Training,Learn HTML - For Beginners,c00463
https://www.udemy.com/course/get-a-job-in-technology-without-experience/,https://img-b.udemycdn.com/course/240x135/811238_446e_3.jpg,"Testing, Manual Testing, Software Testing, Qa, Qa Testing, Quality Assurance, Manual Software Testing, Jira & Job tips",1.5 total hours,Waqas Mazhar,Software Testing: Get A Tech Job in Software Testing 2023,c00464
https://www.udemy.com/course/aspnet-core-angular/,https://img-b.udemycdn.com/course/240x135/1144726_45a2_2.jpg,"Build a full-stack web app with ASP.NET Core, Entity Framework Core and Angular 2 (Angular 4+)",10.5 total hours,Mosh Hamedani,Build a Real-world App with ASP.NET Core and Angular 2 (4+),c00465
https://www.udemy.com/course/build-reactive-restful-apis-using-spring-boot-webflux/,https://img-b.udemycdn.com/course/240x135/1565240_7548_2.jpg,Learn to write Reactive programming and build Reactive MicroServices using Spring WebFlux and project Reactor,8.5 total hours,Pragmatic Code School,Build Reactive MicroServices using Spring WebFlux/SpringBoot,c00466
https://www.udemy.com/course/the-complete-jcl-course-from-beginner-to-expert-on-mainframe/,https://img-b.udemycdn.com/course/240x135/1591166_fcba.jpg,"Become an expert on JCL. Jcls are used for COBOL Programs. Procedures, Utilities, GDG and basics of TSO/ISPF are covered",4.5 total hours,Sandeep Kumar,Mainframe: The Complete JCL Course from Beginner to Expert,c00467
https://www.udemy.com/course/build-responsive-website-using-html5-css3-js-and-bootstrap-p/,https://img-b.udemycdn.com/course/240x135/3726582_f4a7.jpg,"Learn HTML5, CSS3, JavaScript by building a modern looking responsive website.",17 total hours,Hemanth kumar,"Complete JAVASCRIPT with HTML5,CSS3 from zero to Expert-2023",c00468
https://www.udemy.com/course/matlab-essentials-for-engineering-and-science-students/,https://img-b.udemycdn.com/course/240x135/1202164_a558_3.jpg,"MATLAB programming, data structures, apps, data science, regular expressions, text processing, task automation",50.5 total hours,Nouman Azam,MATLAB Master Class: Go from Beginner to Expert in MATLAB,c00469
https://www.udemy.com/course/learn-sql-from-scratch/,https://img-b.udemycdn.com/course/240x135/1000234_f404_9.jpg,Learn SQL by Coding! A Course that You Will Actually Learn SQL Easily with Hundreds of Examples!,8.5 total hours,"Code Star Academy, Database Masters Training | 250,000+ Students Worldwide",SQL for Beginners: The Easiest Way to Learn SQL Step by Step,c00470
https://www.udemy.com/course/angular-testing-course/,https://img-b.udemycdn.com/course/240x135/2308032_fcc7.jpg,"A complete guide to Angular 17 Unit Testing and End to End (E2E) Testing, including Testing best practices and CI",5 total hours,Angular University,Angular Testing Masterclass (Angular 17),c00471
https://www.udemy.com/course/data-structures-and-algorithms-java/,https://img-b.udemycdn.com/course/240x135/4218796_d1d8_28.jpg,DSA for the Cracking the Coding Interview.  Animated Examples for Faster Learning and Deeper Understanding.,9 total hours,Scott Barrett,Java Data Structures & Algorithms + LEETCODE Exercises,c00472
https://www.udemy.com/course/apache-nifi/,https://img-b.udemycdn.com/course/240x135/1067226_b542_6.jpg,"Apache NiFi - An Introductory Course to Learn Installation, Basic Concepts and Efficient Streaming of Big Data Flows",2 total hours,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",Introduction to Apache NiFi | Cloudera DataFlow - HDF 2.0,c00473
https://www.udemy.com/course/python-pcep/,https://img-b.udemycdn.com/course/240x135/3626932_73ed_8.jpg,Learn Python from scratch and pass the PCEP exam (Certified Entry-Level Python Programmer),4 total hours,Adrian Wiech,Python PCEP: Become Certified Entry-Level Python Programmer,c00474
https://www.udemy.com/course/learn-cpp-for-ue4-unit-1/,https://img-b.udemycdn.com/course/240x135/1741584_7782_2.jpg,Learn the basics of C++ to prepare you for game development programming!,12.5 total hours,Stephen Ulibarri,Learn C++ for Game Development,c00475
https://www.udemy.com/course/lightning-web-component-development/,https://img-b.udemycdn.com/course/240x135/2357210_2933_3.jpg,The most complete Salesforce LWC Development course brought to you by a Google Software Engineer.,17 total hours,Manish Choudhari,The Ultimate Hands-On Lightning Web Component,c00476
https://www.udemy.com/course/complete-nodejs-developer-zero-to-mastery/,https://img-b.udemycdn.com/course/240x135/3616978_b3f2_4.jpg,"Learn from real NodeJS experts! Includes REALLY Advanced NodeJS. Express, GraphQL, REST, MongoDB, SQL, MERN + much more",46.5 total hours,"Andrei Neagoie, Adam Odziemkowski","Complete NodeJS Developer (GraphQL, MongoDB, + more)",c00477
https://www.udemy.com/course/kotlin-for-java-developers/,https://img-b.udemycdn.com/course/240x135/1322796_9675.jpg,"Use your Java skills to learn Kotlin fast. Enhance career prospects and master Kotlin, including Java interoperability",17 total hours,"Tim Buchalka, Goran Lochert, Tim Buchalka's Learn Programming Academy",Kotlin for Java Developers,c00478
https://www.udemy.com/course/learn-responsive-web-development-from-scratch/,https://img-b.udemycdn.com/course/240x135/128946_c9cb_6.jpg,A Comprehensive Course on Responsive Web Design and Twitter Bootstrap 3,4.5 total hours,"Eduonix Learning Solutions, Eduonix-Tech .",Learn Responsive Web Development from Scratch,c00479
https://www.udemy.com/course/oracle-sql-from-scratch/,https://img-b.udemycdn.com/course/240x135/514304_7d17_5.jpg,From beginner to Oracle SQL genius: Become a professional SQL Developer with this Hands-On Oracle SQL training.,16.5 total hours,Carlos from Standout-Dev Academy,The Ultimate Oracle SQL Course: SQL Made Practical,c00480
https://www.udemy.com/course/react-and-typescript-build-a-portfolio-project/,https://img-b.udemycdn.com/course/240x135/3749464_eaea.jpg,Expand your portfolio of projects by building a complex app with the latest web technologies.,29.5 total hours,Stephen Grider,React and Typescript: Build a Portfolio Project,c00481
https://www.udemy.com/course/devslopes-ios11/,https://img-b.udemycdn.com/course/240x135/1261830_16ff_3.jpg,"Build iOS Apps & Learn iOS 11, Swift 4, ARKit (Augmented Reality), CoreML (Machine Learning)",43.5 total hours,"Mark Wahlbeck, Devslopes by Mark Wahlbeck",iOS 11 & Swift 4: From Beginner to Paid Professional™,c00482
https://www.udemy.com/course/qa-automation-interview-questions/,https://img-b.udemycdn.com/course/240x135/3119378_03f3_5.jpg,"Job oriented Interview preparation course on Selenium, API testing, Testng, SQL, cucumber & Java programs with solutions",10 total hours,Rahul Shetty,Top 150+ QA Automation Interview Questions & Resume Tips,c00483
https://www.udemy.com/course/playwright-tutorials-automation-testing/,https://img-b.udemycdn.com/course/240x135/4574326_d02f.jpg,Playwright -Modern Testing tool for reliable Web Automation. Support API calls with in UI tests for Smarter Automation.,16.5 total hours,Rahul Shetty,Playwright JS Automation Testing from Scratch with Framework,c00484
https://www.udemy.com/course/apache-kafka-for-developers-using-springboot/,https://img-b.udemycdn.com/course/240x135/1862914_278c_5.jpg,Learn to build enterprise standard Kafka producers/consumers with Kafka Unit/Integration tests using Spring Boot 3.x.,17 total hours,Pragmatic Code School,Apache Kafka for Developers using Spring Boot[LatestEdition],c00485
https://www.udemy.com/course/complete-xamarin-developer-course-ios-and-android/,https://img-b.udemycdn.com/course/240x135/1419490_f988.jpg,"Build Cross Platform Android and iOS apps with Xamarin Forms, Xamarin Classic, Azure Mobile App Services, Rest and more",27.5 total hours,"Tim Buchalka's Learn Programming Academy, Eduardo Rosas",The Complete Xamarin Developer Course:  iOS And Android!,c00486
https://www.udemy.com/course/spring-interview-questions-and-answers/,https://img-b.udemycdn.com/course/240x135/1309852_de3f_4.jpg,"Spring & Spring Boot Interview Guide with 200+ Questions & Answers. With REST API, JPA, Hibernate and Spring Data JPA.",6 total hours,in28Minutes Official,Spring & Spring Boot Interview Guide,c00487
https://www.udemy.com/course/pytorch-for-deep-learning-with-python-bootcamp/,https://img-b.udemycdn.com/course/240x135/2373814_6e99_2.jpg,Learn how to create state of the art neural networks for deep learning with Facebook's PyTorch Deep Learning library!,17 total hours,Jose Portilla,PyTorch for Deep Learning with Python Bootcamp,c00488
https://www.udemy.com/course/building-modern-web-applications-with-go/,https://img-b.udemycdn.com/course/240x135/3579383_3c67_4.jpg,Learn to program in Go from an award winning university professor,29.5 total hours,Trevor Sawler,Building Modern Web Applications with Go (Golang),c00489
https://www.udemy.com/course/neo4j-foundations/,https://img-b.udemycdn.com/course/240x135/692416_7850_4.jpg,"Learn what a graph database is, gain the fundamental skills to use Neo4j on your next project.",5 total hours,Louis Sayers,Neo4j: GraphDB Foundations with Cypher,c00490
https://www.udemy.com/course/django-3-make-websites-with-python-tutorial-beginner-learn-bootstrap/,https://img-b.udemycdn.com/course/240x135/2701028_ef70_2.jpg,"Build 3 stunning websites, learn Back and Front End Web Development, deploy your site with HTML5, CSS3 and Bootstrap 4",8.5 total hours,Nick Walter,Django 3 - Full Stack Websites with Python Web Development,c00491
https://www.udemy.com/course/making-graphs-in-python-using-matplotlib-for-beginners/,https://img-b.udemycdn.com/course/240x135/1059314_a7c7_2.jpg,Learn how to start visualizing all your data directly in your code,9.5 total hours,Max S,Data Visualization with Python for Beginners,c00492
https://www.udemy.com/course/javaspring/,https://img-b.udemycdn.com/course/240x135/65830_9629_3.jpg,"Learn the hottest, most in-demand Java web framework, including web programming with Spring MVC and Hibernate. Lifetime access with no subscription on Udemy.",28 total hours,John Purcell,The Java Spring Tutorial: Learn Java's Popular Web Framework,c00493
https://www.udemy.com/course/api-with-postman-for-absolute-beginners/,https://img-b.udemycdn.com/course/240x135/2912472_af7b_3.jpg,Learn how to use Postman to build REST & GraphQL requests,3.5 total hours,"Valentin Despa, Valentin Despa - Support",REST APIs with Postman for Absolute Beginners,c00494
https://www.udemy.com/course/data-science-logistic-regression-in-python/,https://img-b.udemycdn.com/course/240x135/659368_e64f.jpg,"Data science, machine learning, and artificial intelligence in Python for students and professionals",7 total hours,Lazy Programmer Inc.,Deep Learning Prerequisites: Logistic Regression in Python,c00495
https://www.udemy.com/course/unity2drpg/,https://img-b.udemycdn.com/course/240x135/1974404_c458.jpg,Game development made easy. Learn C# using Unity and create your very own classic RPG!,18 total hours,James Doyle,Learn To Create An RPG Game In Unity,c00496
https://www.udemy.com/course/windows-presentation-foundation-masterclass/,https://img-b.udemycdn.com/course/240x135/1649714_d105.jpg,"Leverage WPF with C# and XAML to build real world skills with Azure, REST, MVVM and Machine Learning",20.5 total hours,"Tim Buchalka's Learn Programming Academy, Eduardo Rosas",Windows Presentation Foundation Masterclass,c00497
https://www.udemy.com/course/azure-devops-fundamental/,https://img-b.udemycdn.com/course/240x135/3514014_c9ee_4.jpg,"Step by step Tutorial to understand CI/CD pipelines ,Release activities, Docker, Code  Repos, Project Boards, in Azure",7.5 total hours,Rahul Shetty,Azure Devops Crash Course -Build CI/CD release pipelines,c00498
https://www.udemy.com/course/javascript-basics-to-advanced/,https://img-b.udemycdn.com/course/240x135/3033186_ea5d_3.jpg,A perfect JavaScript course for all those who want to learn and master JavaScript programming skills right from scratch.,10 total hours,"EdYoda Digital University, Qaifi Khan",JavaScript - Basics to Advanced step by step,c00499
https://www.udemy.com/course/c-programming-for-beginners/,https://img-b.udemycdn.com/course/240x135/111712_d7d9_7.jpg,"Learn C in ten easy steps on Windows, Mac OS X or Linux",8 total hours,Huw Collingbourne,C Programming For Beginners,c00500
﻿https://www.udemy.com/course/chat-gpt/,https://img-b.udemycdn.com/course/240x135/5024834_e7d5_8.jpg,"ChatGPT, ChatGPT App Store, Prompt Engineering in ChatGPT, AI Prompt Engineering, Learn Prompt Design and Generative AI",5.5 total hours,"Mike Wheeler, Mike Wheeler Media, Evan Wheeler",ChatGPT Complete Course - Prompt Engineering for ChatGPT,c00501
https://www.udemy.com/course/getting-and-writing-it-requirements-in-a-lean-agile-world/,https://img-b.udemycdn.com/course/240x135/1311178_7080_4.jpg,"How to Discover Requirements, User Stories, Features, and Gherkin (G-W-T) Tests - Now with ChatGPT!",5 total hours,Tom and Angela Hathaway,Agile Business Analysis: Getting / Writing Lean Requirements,c00502
https://www.udemy.com/course/the-complete-android-10-developer-course-mastering-android/,https://img-b.udemycdn.com/course/240x135/2549063_3daf_4.jpg,Learn Android App Development in both Java &amp; Kotlin Languages. You'll master Android from ZERO to HERO,74 total hours,Abbass Masri,The Complete Android 14 Developer Course - Java & Kotlin,c00503
https://www.udemy.com/course/ml-and-python-in-finance-real-cases-and-practical-solutions/,https://img-b.udemycdn.com/course/240x135/3428726_19bc.jpg,Master Python Programming Fundamentals and Harness the Power of ML to Solve Real-World Practical Applications in Finance,23 total hours,"Dr. Ryan Ahmed, Ph.D., MBA, Mitchell Bouchard, SuperDataScience Team, Ligency Team",Python & Machine Learning for Financial Analysis,c00504
https://www.udemy.com/course/self-taught-programmer/,https://img-b.udemycdn.com/course/240x135/1145562_f53d_2.jpg,The Definitive Guide to Programming Professionally,6 total hours,Cory Althoff,The Self-Taught Programmer,c00505
https://www.udemy.com/course/kotlin-course/,https://img-b.udemycdn.com/course/240x135/669052_dd6b_4.jpg,Learn Kotlin from scratch! Grasp object-orientation and idiomatic Kotlin to realize coding projects and Android apps!,6.5 total hours,Peter Sommerhoff,Kotlin for Beginners: Learn Programming With Kotlin,c00506
https://www.udemy.com/course/unreal-engine-5-the-ultimate-game-developer-course/,https://img-b.udemycdn.com/course/240x135/4720022_c83e.jpg,Learn Unreal Engine 5 C++ Programming by Creating an Action-RPG Style Open World Game!,53 total hours,Stephen Ulibarri,Unreal Engine 5 C++ The Ultimate Game Developer Course,c00507
https://www.udemy.com/course/the-complete-web-development-course/,https://img-b.udemycdn.com/course/240x135/1415652_ad99_4.jpg,"Learn PHP, Apache, MySQL, MongoDB, Python, JavaScript, XML, JSON, HTML, CSS, WordPress and more. With practical examples",11.5 total hours,Creative Online School,Practical Web Development: 22 Courses in 1,c00508
https://www.udemy.com/course/devops-fundamentals-aws/,https://img-b.udemycdn.com/course/240x135/3236235_7888.jpg,"Step by step Practical course to Automate Continuous Integration/Delivery process with Ansible,Jenkins,GIT,Docker on AWS",9 total hours,Rahul Shetty,Devops Fundamentals - CI/CD with AWS +Docker+Ansible+Jenkins,c00509
https://www.udemy.com/course/algorithms-and-data-structures-in-python/,https://img-b.udemycdn.com/course/240x135/469292_6c3e_5.jpg,"A guide to implement data structures, graph algorithms and sorting algorithms from scratch with interview questions!",23.5 total hours,Holczer Balazs,Algorithms and Data Structures in Python (INTERVIEW Q&A),c00510
https://www.udemy.com/course/git-and-github-complete-guide/,https://img-b.udemycdn.com/course/240x135/2677498_6edb_17.jpg,"Complete Git and GitHub guide (23 HOURS) - Master all Git features: commits, branches, merging, rebasing and squashing",23 total hours,"Bogdan Stashchuk | Software Engineer, MBA, PhD",The Complete Git Guide: Understand and master Git and GitHub,c00511
https://www.udemy.com/course/javascript-tutorial-for-beginners-w/,https://img-b.udemycdn.com/course/240x135/1518026_77fb_4.jpg,Learn Javascript by Building 30+ Interesting Projects,46.5 total hours,John Smilga,Javascript Tutorial and Projects Course,c00512
https://www.udemy.com/course/sql-server-performance-tuning-part-1/,https://img-b.udemycdn.com/course/240x135/1343814_6084_3.jpg,Detail building blocks of SQL performance tuning,6 total hours,Raphael Asghar,SQL Server Performance Tuning Part 1,c00513
https://www.udemy.com/course/graphql-by-example/,https://img-b.udemycdn.com/course/240x135/1657930_7b48_3.jpg,"Learn GraphQL by writing full-stack JavaScript applications with Node.js, Express, Apollo Server, React, Apollo Client.",8 total hours,Mirko Nasato,GraphQL by Example,c00514
https://www.udemy.com/course/php-mysql-certification-course-for-beginners/,https://img-b.udemycdn.com/course/240x135/2390114_404d_5.jpg,Learn to Build Database Driven Web Applications using PHP & MySQL,3.5 total hours,YouAccel Training,PHP & MySQL - Certification Course for Beginners,c00515
https://www.udemy.com/course/androidcourse/,https://img-b.udemycdn.com/course/240x135/709660_24ad_7.jpg,In this complete course students will learn how to build and develop Android Applications for smartphone and beyond,17.5 total hours,"Joe Parys, Ashutosh Pawar, Joe Parys Support",The Complete Android Developer Course: Beginner To Advanced!,c00516
https://www.udemy.com/course/cucumber-from-scratch/,https://img-b.udemycdn.com/course/240x135/3026130_8ef2_12.jpg,"Highest Rated Course on Cucumber BDD! Learn Cucumber with Java, Maven, JUnit, Selenium WebDriver, Page Object Model.",4 total hours,Dezlearn Education,Learn Cucumber BDD From Scratch+ Automation Framework Design,c00517
https://www.udemy.com/course/the-modern-angular-bootcamp/,https://img-b.udemycdn.com/course/240x135/2685124_37c5_3.jpg,Get job ready with Angular! Understand how to build and deploy production-ready apps.,45.5 total hours,Stephen Grider,The Modern Angular Bootcamp,c00518
https://www.udemy.com/course/advanced-c-programming-course/,https://img-b.udemycdn.com/course/240x135/2800976_98e5.jpg,Become a True Master of the C Programming Language - Confidently Apply for Real Time or Embedded C Jobs or contracts!,29 total hours,"Tim Buchalka's Learn Programming Academy, Jason Fedin",Advanced C Programming Course,c00519
https://www.udemy.com/course/protocol-buffers/,https://img-b.udemycdn.com/course/240x135/1612492_6fb9_9.jpg,Google Protobuf with examples and exercises. Code in Java Go Python. Say Goodbye to JSON & XML. Pre-req to gRPC,4 total hours,Clément Jean,"Complete Guide to Protocol Buffers 3 [Java, Golang, Python]",c00520
https://www.udemy.com/course/complete-ios-11-developer-course/,https://img-b.udemycdn.com/course/240x135/1253188_58f7_2.jpg,"Use Xcode 9 & Swift 4 to make real iOS 11 apps like Uber and Instagram, with CoreML & ARKit, and more!",36.5 total hours,"Rob Percival, Nick Walter, Codestars • over 2 million students worldwide!",The Complete iOS 11 & Swift Developer Course - Build 20 Apps,c00521
https://www.udemy.com/course/python3-for-beginners/,https://img-b.udemycdn.com/course/240x135/2371066_74f8_5.jpg,Go from beginner to advanced with the Python programming language!,17.5 total hours,Joseph Delgadillo,Learn to Code with Python 3,c00522
https://www.udemy.com/course/11-essential-coding-interview-questions/,https://img-b.udemycdn.com/course/240x135/1278360_beb4_3.jpg,Learn 3 handy problem solving techniques. Get 11 hand-picked problems. Get ready for your next coding interview!,2 total hours,YK Sugi,11 Essential Coding Interview Questions + Coding Exercises!,c00523
https://www.udemy.com/course/full-stack-javascript/,https://img-b.udemycdn.com/course/240x135/2272508_45da_3.jpg,"Learn full-stack web development using JavaScript (ReactJS, NodeJS, LoopbackJS, Redux and Material-UI)!",24.5 total hours,"Joseph Delgadillo, Nick Germaine",The Complete Full-Stack JavaScript Course,c00524
https://www.udemy.com/course/learn-javascript-for-beginners-v/,https://img-b.udemycdn.com/course/240x135/2337802_1793_3.jpg,Learn how to Code Web Pages using JavaScript,1.5 total hours,YouAccel Training,Learn JavaScript - For Beginners,c00525
https://www.udemy.com/course/creating-accessible-websites/,https://img-b.udemycdn.com/course/240x135/2493580_3ccd_4.jpg,"Achieve WCAG compliance by learning accessibility testing, WAI-ARIA, and website optimization for screen readers",3.5 total hours,Stefany Newman,Creating Accessible Websites,c00526
https://www.udemy.com/course/learn-database-design-with-mysql/,https://img-b.udemycdn.com/course/240x135/172572_3d16_6.jpg,A Complete Course to Master Database Design using MySQL,6.5 total hours,"Eduonix Learning Solutions, Eduonix-Tech .",Learn Database Design with MySQL,c00527
https://www.udemy.com/course/qa-software-testing-training-course/,https://img-b.udemycdn.com/course/240x135/125958_7c05_5.jpg,QA Software Testing Training Course for ALL + Live Project + JIRA + Bugzilla + Resume and Interview Guidance,26 total hours,Vijay Shinde,In-Depth Software Testing Training Course From Scratch,c00528
https://www.udemy.com/course/complete-wp-course/,https://img-b.udemycdn.com/course/240x135/1455618_592a_4.jpg,Become a WordPress expert - Build any dynamic WordPress website without programming with WordPress custom post types.,29.5 total hours,Tanzeel Ur Rehman,WordPress 2024: The Complete WordPress Website Course,c00529
https://www.udemy.com/course/sasscourse/,https://img-b.udemycdn.com/course/240x135/746014_ffa0_5.jpg,No more cluttered CSS! Realize clean designs lightning-fast and without frustration using Sass & SCSS.,4 total hours,"Joe Parys, Peter Sommerhoff, Joe Parys Support",The Complete Sass & SCSS Course: From Beginner to Advanced,c00530
https://www.udemy.com/course/python-basics-bootcamp/,https://img-b.udemycdn.com/course/240x135/1466230_d03d_7.jpg,This Ultimate Python Basics course teaches you the basics of Python in the easiest and fastest way possible.,2 total hours,Karthik Nandula,The Ultimate Python Basics - Bootcamp,c00531
https://www.udemy.com/course/restful-web-service-with-spring-boot-jpa-and-mysql/,https://img-b.udemycdn.com/course/240x135/1616708_c407_3.jpg,"Implement API calls: Sign-up, sign-in, email verification, password reset, update, delete. Deploy to Amazon AWS Cloud.",25 total hours,Sergey Kargopolov,"RESTful Web Services, Java, Spring Boot, Spring MVC and JPA",c00532
https://www.udemy.com/course/javascript-object-oriented-programming/,https://img-b.udemycdn.com/course/240x135/1642074_7ef3.jpg,"Learn all about OOP, understand the most confusing parts of JavaScript and prepare for technical interviews",4 total hours,Mosh Hamedani,Object-oriented Programming in JavaScript,c00533
https://www.udemy.com/course/learn-java-programming-crash-course/,https://img-b.udemycdn.com/course/240x135/2002954_08e3.jpg,This Java For Beginners Course Includes Java Basics And Core Java Skills Training To Make You A Software Developer Fast,12.5 total hours,"Tim Buchalka, Goran Lochert, Tim Buchalka's Learn Programming Academy",Learn Java Programming Crash Course,c00534
https://www.udemy.com/course/oop-php-object-oriented-programing-with-project-1-course/,https://img-b.udemycdn.com/course/240x135/473548_7f72_4.jpg,PHP OOP: Learn Object Oriented PHP by Building a Real World Application Making You a PHP Developer from Zero to Hero,19 total hours,"Edwin Diaz, Coding Faculty Solutions",PHP OOP: Object Oriented Programming for beginners + Project,c00535
https://www.udemy.com/course/complete-react-native-mobile-development-zero-to-mastery-with-hooks/,https://img-b.udemycdn.com/course/240x135/2994426_f0fa_2.jpg,Master React Native for iOS and Android Mobile App Development using JavaScript. Build a modern e-commerce mobile app!,27.5 total hours,"Andrei Neagoie, Mo Binni",Complete React Native Bootcamp (with Hooks),c00536
https://www.udemy.com/course/master-electron/,https://img-b.udemycdn.com/course/240x135/941998_7ec6_6.jpg,"The Complete Electron course for learning to build Cross Platform Desktop Apps using HTML, JavaScript & CSS",8 total hours,Ray Viljoen,"Master Electron: Desktop Apps with HTML, JavaScript & CSS",c00537
https://www.udemy.com/course/ai-for-business/,https://img-b.udemycdn.com/course/240x135/1990136_15e0_10.jpg,Solve Real World Business Problems with AI Solutions implemented in Python. Code templates included.,15 total hours,"Hadelin de Ponteves, Kirill Eremenko, SuperDataScience Team, Ligency Team",Artificial Intelligence for Business + ChatGPT Prize [2024],c00538
https://www.udemy.com/course/applied-deep-learningtm-the-complete-self-driving-car-course/,https://img-b.udemycdn.com/course/240x135/1560148_6483_4.jpg,"Learn to use Deep Learning, Computer Vision and Machine Learning techniques to Build an Autonomous Car with Python",18 total hours,"Rayan Slim, Amer Sharaf, Jad Slim, Sarmad Tanveer",The Complete Self-Driving Car Course - Applied Deep Learning,c00539
https://www.udemy.com/course/master-matlab-through-guided-problem-solving/,https://img-b.udemycdn.com/course/240x135/1673442_8139_4.jpg,Become an expert in MATLAB Programming and Scientific Computing. Advance your career in Engineering Physics Biology etc,38 total hours,"Tim Buchalka's Learn Programming Academy, Mike X Cohen",Master MATLAB through Guided Problem Solving,c00540
https://www.udemy.com/course/unsupervised-machine-learning-hidden-markov-models-in-python/,https://img-b.udemycdn.com/course/240x135/872834_f01d.jpg,"HMMs for stock price analysis, language modeling, web analytics, biology, and PageRank.",10 total hours,"Lazy Programmer Team, Lazy Programmer Inc.",Unsupervised Machine Learning Hidden Markov Models in Python,c00541
https://www.udemy.com/course/getting-started-with-ethereum-solidity-development/,https://img-b.udemycdn.com/course/240x135/1194906_f5e2_5.jpg,Develop your first decentralized application from scratch on the Ethereum blockchain with Solidity,18 total hours,"Sebastien Arbogast, Said Eloudrhiri",Getting Started with Web3 Development,c00542
https://www.udemy.com/course/seleniumqa/,https://img-b.udemycdn.com/course/240x135/553454_3168_3.jpg,Selenium is the most popular tool to test websites! Join me and hundreds of students to learn Selenium Webdriver!,5 total hours,Tod Vachev,Selenium WebDriver with C# for Beginners + Live Testing Site,c00543
https://www.udemy.com/course/develop-augmented-reality-book-ar-business-card-with-unity/,https://img-b.udemycdn.com/course/240x135/1279620_c418_4.jpg,"Augmented reality (AR) tutorials on Markerless tracking, Cloud AR, 3D Object detection, + more with Unity & Vuforia",18.5 total hours,Dinesh Tavasalkar,Build 15 Augmented Reality (AR) apps with Unity & Vuforia,c00544
https://www.udemy.com/course/java-application-performance-and-memory-management/,https://img-b.udemycdn.com/course/240x135/2241936_2ceb.jpg,"Discover how coding choices, benchmarking, performance tuning and memory management can optimize your Java applications",10 total hours,"Matt Greencroft, Virtual Pair Programmers",Java Application Performance Tuning and Memory Management,c00545
https://www.udemy.com/course/istqb-foundation-level-2018-syllabus-exams/,https://img-b.udemycdn.com/course/240x135/1839496_5a5a_3.jpg,Sample exams to practice for the 2018 ISTQB Foundation level new syllabus exam,279 questions,"Tarek Roshdy, Nezam Academy, Nezam Team",ISTQB Foundation Level chapter-wise exams,c00546
